SY,Date,Site,Plot,Quadrat,Water_depth_cm,Tall_seedling_cm,Tall_seedling_sp,Tall_sapling_cm,Tall_sapling_sp,MD_cover,RHMA_props_roots,RHMA_props_noroots,RHMA_propagules,RHMA_seedlings,RHMA_saplings,LARA_props_roots,LARA_props_noroots,LARA_propagules,LARA_seedlings,LARA_saplings,AVGE_props_roots,AVGE_props_noroots,AVGE_propagules,AVGE_seedlings,AVGE_saplings,Total_saplings,Notes
2024,7/17/2024,Francis Bay,C,East,9.9,0,,0,,none,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,
2024,7/17/2024,Francis Bay,C,North,9.8,0,,0,,none,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
2024,7/17/2024,Francis Bay,C,South,10.2,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/17/2024,Francis Bay,C,West,10.2,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/24/2024,Great Pond,A,East ,8.4,0,,129.7,AVGE,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,AVGE props in plot
2024,7/24/2024,Great Pond,A,North,6.7,0,,0,,little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVGE props in plot
2024,7/24/2024,Great Pond,A,South,17.8,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVGE props in plot
2024,7/24/2024,Great Pond,A,West ,7,48.3,RHMA,67.5,RHMA,none,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,AVGE props in plot
2024,7/22/2024,Great Pond,B,East ,13,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AVGE saplings in plot, but not in quad  LARA&RHMA SA just outside plot"
2024,7/22/2024,Great Pond,B,North,13,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AVGE saplings in plot, but not in quad  LARA&RHMA SA just outside plot"
2024,7/22/2024,Great Pond,B,South,12,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AVGE saplings in plot, but not in quad  LARA&RHMA SA just outside plot"
2024,7/22/2024,Great Pond,B,West ,13.3,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AVGE saplings in plot, but not in quad  LARA&RHMA SA just outside plot"
2024,7/22/2024,Great Pond,C,East ,9,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVGE sapling in plot but not in quad
2024,7/22/2024,Great Pond,C,North,9,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVGE sapling in plot but not in quad
2024,7/22/2024,Great Pond,C,South,10,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVGE sapling in plot but not in quad
2024,7/22/2024,Great Pond,C,West ,8.5,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVGE sapling in plot but not in quad
2024,7/23/2024,Krause Lagoon,A,East,0,24.6,RHMA,340.36,RHMA,little,1,6,7,5,1,0,0,0,0,0,0,0,0,0,0,1,2 dead RHMA saplings
2024,7/23/2024,Krause Lagoon,A,North,0,0,,393.7,RHMA,little,2,4,6,0,7,0,0,0,0,0,0,0,0,0,0,7,5 dead RHMA saplings
2024,7/23/2024,Krause Lagoon,A,South,0,40.8,RHMA,469.9,RHMA,little,0,4,4,5,1,0,0,0,0,0,0,0,0,0,0,1,3 dead RHMA saplings
2024,7/23/2024,Krause Lagoon,A,West,0,0,,464.82,RHMA,little,2,2,4,0,11,0,0,0,0,0,0,0,0,0,0,11,
2024,7/23/2024,Krause Lagoon,B,East,0,36.2,RHMA,144.1,RHMA,none,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,
2024,7/23/2024,Krause Lagoon,B,North,0.5,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/23/2024,Krause Lagoon,B,South,6,0,,143,RHMA,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
2024,7/23/2024,Krause Lagoon,B,West,9.8,0,,291,RHMA,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
2024,7/23/2024,Krause Lagoon,C,East,9.5,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/23/2024,Krause Lagoon,C,North,14.1,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/23/2024,Krause Lagoon,C,South,12.5,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/23/2024,Krause Lagoon,C,West,36.4,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/6/2024,Lameshur Bay,C,East ,0,49.8,RHMA,63,RHMA,none,1,16,17,32,4,0,0,0,0,0,0,0,0,0,0,4,
2024,8/6/2024,Lameshur Bay,C,North,0,46,RHMA,78,RHMA,none,1,4,5,10,11,0,0,0,0,0,0,0,0,0,0,11,
2024,8/6/2024,Lameshur Bay,C,South,0,47,RHMA,78,RHMA,none,0,2,2,16,4,0,0,0,0,7,0,0,0,0,0,11,
2024,8/6/2024,Lameshur Bay,C,West ,0,49.2,RHMA,138.8,AVGE,none,0,7,7,17,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/6/2024,Lameshur Bay,B,East ,0,40.2,AVGE,80.2,AVGE,none,0,0,0,0,0,0,0,0,0,0,0,5,5,7,7,7,
2024,8/6/2024,Lameshur Bay,B,North,0,49,,56.8,AVGE,none,0,0,0,0,0,0,11,11,9,0,0,0,0,1,3,3,
2024,8/6/2024,Lameshur Bay,B,South,0,,,120,AVGE,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
2024,8/6/2024,Lameshur Bay,B,West ,0,,,360,AVGE,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,
2024,8/6/2024,Lameshur Bay,A,East ,2,32,AVGE,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
2024,8/6/2024,Lameshur Bay,A,North,3,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/6/2024,Lameshur Bay,A,South,0,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/6/2024,Lameshur Bay,A,West ,2,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/9/2024,Magens Bay,A,East,11.2,0,,800,RHMA,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
2024,7/9/2024,Magens Bay,A,North,4.5,0,,114,RHMA,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
2024,7/9/2024,Magens Bay,A,South,0,0,,76.1,RHMA,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
2024,7/9/2024,Magens Bay,A,West,17.4,0,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/9/2024,Magens Bay,B,East,9,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/9/2024,Magens Bay,B,North,7.5,,,,,none,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,
2024,7/9/2024,Magens Bay,B,South,8.5,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/9/2024,Magens Bay,B,West,14,,,750,,none,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,1,
2024,7/9/2024,Magens Bay,C,East,0,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4 dead RHMA saplings
2024,7/9/2024,Magens Bay,C,North,0,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1 dead RHMA sapling
2024,7/9/2024,Magens Bay,C,South,0,,,,RHMA,none,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,2 dead RHMA saplings
2024,7/9/2024,Magens Bay,C,West,0,,,,,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3 dead RHMA saplings
2024,6/7/2024,Mandahl Bay,A,East ,0,0,,245,LARA,none,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,
2024,6/7/2024,Mandahl Bay,A,North ,0,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/7/2024,Mandahl Bay,A,South,0,58.8,RHMA,344.2,LARA,none,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,
2024,6/7/2024,Mandahl Bay,A,West,0,0,,388.1,LARA,none,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,
2024,6/7/2024,Mandahl Bay,B,East ,0,40.2,LARA,57.7,RHMA,none,0,0,0,4,1,0,0,0,16,0,0,0,0,0,0,1,
2024,6/7/2024,Mandahl Bay,B,North ,0,8.4,LARA,198,LARA,none,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,
2024,6/7/2024,Mandahl Bay,B,South,0,0,,133.3,RHMA,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
2024,6/7/2024,Mandahl Bay,B,West,0,0,,131.6,RHMA,none,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,
2024,6/7/2024,Mandahl Bay,C,East ,0,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/7/2024,Mandahl Bay,C,North ,0,0,,248,LARA,none,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
2024,6/7/2024,Mandahl Bay,C,South,0,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/7/2024,Mandahl Bay,C,West,0,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,A,East ,0,,,,,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,A,North,3.4,,,,,little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,A,South,0,,,,,little,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,A,West ,0,,,,,little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,B,East ,3.4,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,B,North,15.5,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,B,South,0,,,,,none,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,B,West ,7,,,,,little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,C,East ,0,81,LARA,,,none,0,0,0,0,0,0,60,60,3,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,C,North,0,,,,,,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,
2024,8/9/2024,Mary Creek,C,South,0,,,,,moderate,0,0,0,0,0,0,9,9,0,0,5,0,5,0,0,0,
2024,8/9/2024,Mary Creek,C,West ,0,5.4,LARA,,,none,0,0,0,0,0,0,84,84,1,0,0,0,0,0,0,0,
2024,6/12/2024,Perseverance Bay,A,East,30.6,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/12/2024,Perseverance Bay,A,North ,30.3,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/12/2024,Perseverance Bay,A,South ,40.3,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/12/2024,Perseverance Bay,A,West,30,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/12/2024,Perseverance Bay,B,East,47.5,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/12/2024,Perseverance Bay,B,North,39,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/12/2024,Perseverance Bay,B,South,45.2,,,,,none,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/12/2024,Perseverance Bay,B,West,36.2,,,210,,none,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,
2024,6/12/2024,Perseverance Bay,C,East,45.5,0,,0,,moderate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/12/2024,Perseverance Bay,C,North ,47.4,0,,0,,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/12/2024,Perseverance Bay,C,South ,29.5,,,335,,none,2,1,3,0,12,0,0,0,0,0,0,0,0,0,0,12,
2024,6/12/2024,Perseverance Bay,C,West,46.1,0,,366,,moderate,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,"root splits, predation, MSS"
2024,7/18/2024,Princess Bay,A,East,1,41.5,LARA,0,,none,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
2024,7/18/2024,Princess Bay,A,North,1.5,41.3,RHMA,0,,none,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/18/2024,Princess Bay,A,South,5.2,34,RHMA,0,,none,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/18/2024,Princess Bay,A,West,2.1,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/18/2024,Princess Bay,B,East,0,23.9,RHMA,0,,none,5,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/18/2024,Princess Bay,B,North,0,0,,0,,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/18/2024,Princess Bay,B,South,0,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/18/2024,Princess Bay,B,West,0,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/18/2024,Princess Bay,C,East,0,21.9,RHMA,0,,none,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/18/2024,Princess Bay,C,North,0,41.4,LARA,0,,none,5,16,21,0,0,0,0,0,2,0,0,0,0,0,0,0,
2024,7/18/2024,Princess Bay,C,South,0,0,,207.5,RHMA,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
2024,7/18/2024,Princess Bay,C,West,2.5,0,,240,RHMA,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
2024,9/18/2024,Reef Bay,A,East,31,,,182,AVGE,none,0,0,0,0,0,0,9,9,0,0,0,0,0,0,1,1,
2024,9/18/2024,Reef Bay,A,North,44,,,,,none,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,
2024,9/18/2024,Reef Bay,A,South,16.5,31,LARA,440,LARA,none,0,0,0,0,0,0,79,79,9,11,0,0,0,0,0,11,
2024,9/18/2024,Reef Bay,A,West,35,,,,,none,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,
2024,9/18/2024,Reef Bay,B,East,13.7,,,435,,none,0,0,0,0,0,0,18,18,0,12,2,0,2,0,0,12,LARA sapling total adjusted (+1) according to saplilng datasheet
2024,9/18/2024,Reef Bay,B,North,42,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,9/18/2024,Reef Bay,B,South,51,0,,0,,none,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,
2024,9/18/2024,Reef Bay,B,West,14,,,245,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
2024,7/24/2024,Salt River,A,East ,0,32,LARA,352,LARA,none,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,18,sea purslane
2024,7/24/2024,Salt River,A,North,0,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sea purslane
2024,7/24/2024,Salt River,A,South,0,10.5,LARA,22,LARA,none,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,2,sea purslane
2024,7/24/2024,Salt River,A,West ,0,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sea purslane
2024,7/24/2024,Salt River,B,East ,0,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/24/2024,Salt River,B,North,14.5,0,,104,RHMA,none,0,3,3,0,7,0,2,2,0,0,0,0,0,0,0,7,
2024,7/24/2024,Salt River,B,South,2,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/24/2024,Salt River,B,West ,200,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/24/2024,Salt River,C,East ,0,0,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/24/2024,Salt River,C,North,7.9,0,,75,RHMA,none,2,5,7,0,4,0,0,0,0,0,0,0,0,0,0,4,
2024,7/24/2024,Salt River,C,South,0,24.2,,0,,none,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,tallest seedling species not recorded
2024,7/24/2024,Salt River,C,West ,1600,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dead red sapling
2024,6/18/2024,STEER Basin,A,East,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/18/2024,STEER Basin,A,North,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2024,6/18/2024,STEER Basin,A,South,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/18/2024,STEER Basin,A,West,197,,,0,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/18/2024,STEER Basin,B,East,7.5,,,,,none,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,TRANSFERED FROM STEER FRINGE DATASHEET
2024,6/18/2024,STEER Basin,B,North,8.1,34.6,LARA,,,none,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,TRANSFERED FROM STEER FRINGE DATASHEET  
2024,6/18/2024,STEER Basin,B,South,9.5,25.8,RHMA,213,LARA,none,0,0,0,1,0,3,10,13,9,4,0,0,0,3,0,4,"TRANSFERED FROM STEER FRINGE DATASHEET, LARA sapling count adjusted (+1) according to sapling datasheet"
2024,6/18/2024,STEER Basin,B,West,10.5,,,,,none,2,3,5,0,0,0,1,1,0,0,0,1,1,0,0,0,TRANSFERED FROM STEER FRINGE DATASHEET
2024,6/18/2024,STEER Basin,C,East,9.5,39,RHMA,50.4,RHMA,none,0,0,0,2,1,0,0,0,3,0,0,0,0,2,0,1,
2024,6/18/2024,STEER Basin,C,North,3,0,,0,,none,0,0,0,2,1,0,0,0,3,0,0,0,0,2,0,1,
2024,6/18/2024,STEER Basin,C,South,8.5,40.1,LARA,19.5,RHMA,none,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,
2024,6/18/2024,STEER Basin,C,West,18.7,0,,0,,none,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,
2024,7/5/2024,STEER Fringe,A,East,8.7,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/5/2024,STEER Fringe,A,North,7,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/5/2024,STEER Fringe,A,South,5.2,,,79,RHMA,none,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
2024,7/5/2024,STEER Fringe,A,West,1.2,,,250,RHMA,none,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,
2024,7/5/2024,STEER Fringe,B,East,2,400,LARA,12.7,RHMA,none,0,3,3,0,2,15,0,15,7,0,0,0,0,0,0,2,
2024,7/5/2024,STEER Fringe,B,North,5,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/5/2024,STEER Fringe,B,South,1.4,18.2,,800,,little,0,0,0,1,1,37,32,69,20,2,3,0,3,1,0,3,RHMA sapling count adjusted (+1) according to sapling datasheet
2024,7/5/2024,STEER Fringe,B,West,3,49.3,RHMA,29.8,,none,0,1,1,1,1,7,0,7,15,0,0,2,2,0,0,1,
2024,7/5/2024,STEER Fringe,C,East,4.5,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/5/2024,STEER Fringe,C,North,4,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,7/5/2024,STEER Fringe,C,South,,,,,,none,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,3,
2024,7/5/2024,STEER Fringe,C,West,,,,,,none,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,
2024,8/7/2024,Turner Bay,A,East ,1,38,RHMA,0,,none,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/7/2024,Turner Bay,A,North,3.3,58.5,RHMA,0,,none,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/7/2024,Turner Bay,A,South,3.8,33.9,RHMA,149,RHMA,none,1,4,5,4,3,0,0,0,0,0,0,0,0,0,0,3,
2024,8/7/2024,Turner Bay,A,West ,0,35,RHMA,85.8,RHMA,none,29,3,32,14,34,0,0,0,0,0,0,0,0,0,0,34,
2024,8/7/2024,Turner Bay,B,East ,8,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/7/2024,Turner Bay,B,North,8,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/7/2024,Turner Bay,B,South,7,,,,,none,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/7/2024,Turner Bay,B,West ,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/7/2024,Turner Bay,C,East ,8.7,37.6,RHMA,,,none,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/7/2024,Turner Bay,C,North,8,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/7/2024,Turner Bay,C,South,3,35.8,RHMA,55.7,RHMA,none,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
2024,8/7/2024,Turner Bay,C,West ,13,39.8,RHMA,55.4,RHMA,none,0,1,1,11,1,0,0,0,0,0,0,0,0,0,0,1,
2024,6/13/2024,Vessup Bay,A,East,0,0,,156,LARA,little,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
2024,6/13/2024,Vessup Bay,A,North,3.5,0,,0,,moderate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,so much woody debris
2024,6/13/2024,Vessup Bay,A,South,0,14.2,LARA,0,,lots,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
2024,6/13/2024,Vessup Bay,A,West,0,0,,0,,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/13/2024,Vessup Bay,B,East,0,0,,0,,lots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/13/2024,Vessup Bay,B,North,0,0,,0,,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/13/2024,Vessup Bay,B,South,0,0,,113,LARA,none,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,
2024,6/13/2024,Vessup Bay,B,West,0,0,,105,LARA,moderate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
2024,6/13/2024,Vessup Bay,C,East,0,0,,0,,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/13/2024,Vessup Bay,C,North,0,0,,0,,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/13/2024,Vessup Bay,C,South,0,0,,0,,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,6/13/2024,Vessup Bay,C,West,0,0,,0,,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,A,East ,0,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,A,North,0,21.7,LARA,294,LARA,,0,2,2,0,0,0,0,0,45,4,0,0,0,0,0,4,
2024,8/8/2024,Water Creek ,A,South,0,,,,,none,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,A,West ,28,,,,,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,B,East ,0,,,,,moderate,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,B,North,0,26.2,LARA,,,little,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,B,South,0,27,LARA,,,none,0,0,0,0,0,0,3,3,154,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,B,West ,5.8,,,,,none,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,C,East ,0,17,LARA,,,little,1,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,C,North,0,14.8,LARA,,,little,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,C,South,0,,,,,little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024,8/8/2024,Water Creek ,C,West ,0,,,,,little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,